timestamp,open,high,low,close,volume,turnover
2020-06-18T00:00:00,9462.0,9485.5,9277.0,9383.0,4392.173,41211759.259
2020-06-19T00:00:00,9383.0,9439.5,9241.0,9306.5,7772.374,72333598.631
2020-06-20T00:00:00,9306.5,9392.0,9176.5,9351.0,6326.85,59162374.35
2020-06-21T00:00:00,9351.0,9415.5,9286.0,9295.0,4201.442,39052403.39
2020-06-22T00:00:00,9295.0,9782.0,9279.0,9683.5,7456.57399999,72205734.32890317
2020-06-23T00:00:00,9683.5,9718.0,9582.0,9620.0,5182.234,49853091.08
2020-06-24T00:00:00,9620.0,9670.0,9210.0,9301.0,11418.64,106204770.64
2020-06-25T00:00:00,9301.0,9337.0,9008.0,9245.0,9821.324,90798140.38
2020-06-26T00:00:00,9245.0,9290.0,9050.0,9163.5,10995.93299998,100761232.04531673
2020-06-27T00:00:00,9163.5,9194.0,8840.0,9012.5,7993.53899994,72041770.23695925
2020-06-28T00:00:00,9012.5,9190.0,8938.0,9120.0,5866.2939999,53500601.279088
2020-06-29T00:00:00,9120.0,9234.0,9027.0,9188.0,6110.56299994,56143852.84344872
2020-06-30T00:00:00,9188.0,9205.0,9071.0,9135.5,5174.74999993,47273928.62436052
2020-07-01T00:00:00,9135.5,9289.0,9100.0,9230.5,6567.7099999,60623247.15407695
2020-07-02T00:00:00,9230.5,9260.0,8939.5,9086.0,11157.95599997,101381188.21572742
2020-07-03T00:00:00,9086.0,9124.5,9037.0,9062.0,3995.46099993,36206867.58136566
2020-07-04T00:00:00,9062.0,9185.5,9044.0,9136.0,3986.99099995,36425149.7755432
2020-07-05T00:00:00,9136.0,9143.5,8910.0,9074.0,5876.66299994,53324840.06145556
2020-07-06T00:00:00,9074.0,9367.0,9063.0,9339.0,7610.43199997,71073824.44771983
2020-07-07T00:00:00,9339.0,9370.0,9205.0,9249.0,4716.69999995,43624758.29953755
2020-07-08T00:00:00,9249.0,9466.5,9232.5,9429.0,6902.16699995,65080532.64252855
2020-07-09T00:00:00,9429.0,9439.0,9161.0,9233.5,8404.787,77605600.7645
2020-07-10T00:00:00,9233.5,9300.0,9125.0,9278.0,7427.606,68913328.468
2020-07-11T00:00:00,9278.0,9284.0,9180.0,9231.0,4188.296,38662160.376
2020-07-12T00:00:00,9231.0,9335.0,9157.0,9295.0,7433.581,69095135.395
2020-07-13T00:00:00,9295.0,9335.5,9199.5,9237.0,7264.717,67104190.929
2020-07-14T00:00:00,9237.0,9271.5,9116.0,9249.5,6670.536,61699122.732
2020-07-15T00:00:00,9249.5,9265.0,9161.5,9196.5,5302.658,48765894.297
2020-07-16T00:00:00,9196.5,9219.5,9045.5,9131.5,7896.249,72104597.7435
2020-07-17T00:00:00,9131.5,9180.0,9087.5,9156.0,4105.481,37589784.036
2020-07-18T00:00:00,9156.0,9214.0,9125.5,9168.5,3806.38,34898795.03
2020-07-19T00:00:00,9168.5,9224.5,9108.0,9203.0,5033.8,46326061.4
2020-07-20T00:00:00,9203.0,9210.0,9134.0,9154.0,4920.52,45042440.08
2020-07-21T00:00:00,9154.0,9437.0,9153.0,9380.0,10639.503,99798538.14
2020-07-22T00:00:00,9380.0,9537.0,9276.5,9515.5,7959.718,75740696.629
2020-07-23T00:00:00,9515.5,9662.0,9440.0,9595.0,9063.328,86962632.16
2020-07-24T00:00:00,9595.0,9630.0,9472.0,9535.0,5589.745,53298218.575
2020-07-25T00:00:00,9535.0,9730.0,9525.0,9692.0,7850.34,76085495.28
2020-07-26T00:00:00,9692.0,10138.0,9641.5,9922.5,17009.717,168778916.9325
2020-07-27T00:00:00,9922.5,11393.0,9922.5,11033.0,42775.55,471942643.15
2020-07-28T00:00:00,11033.0,11241.5,10571.0,10909.5,28832.128,314544100.416
2020-07-29T00:00:00,10909.5,11345.0,10840.0,11106.5,18452.825,204946300.8625
2020-07-30T00:00:00,11106.5,11170.0,10835.0,11102.0,11102.049,123254947.998
2020-07-31T00:00:00,11102.0,11443.5,10963.5,11339.0,14215.085,161184848.815
2020-08-01T00:00:00,11339.0,11865.5,11230.0,11812.5,21919.628,258925605.75
2020-08-02T00:00:00,11812.5,12113.5,10529.5,11073.0,37665.413,417069118.149
2020-08-03T00:00:00,11073.0,11471.5,10943.5,11226.0,10682.887,119926089.462
2020-08-04T00:00:00,11226.0,11418.0,11018.5,11196.0,7140.917,79949706.732
2020-08-05T00:00:00,11196.0,11780.0,11099.5,11744.5,11925.516,140059222.662
2020-08-06T00:00:00,11744.5,11901.0,11571.0,11764.0,10929.119,128570155.916
2020-08-07T00:00:00,11764.0,11916.5,11333.5,11595.5,13016.992,150938530.736
2020-08-08T00:00:00,11595.5,11810.0,11523.0,11766.5,8773.552,103233999.608
2020-08-09T00:00:00,11766.5,11799.5,11532.0,11686.5,7068.739,82608818.3235
2020-08-10T00:00:00,11686.5,12063.0,11498.5,11891.0,21793.672,259148553.752
2020-08-11T00:00:00,11891.0,11934.5,11144.0,11394.0,25220.78,287365567.32
2020-08-12T00:00:00,11394.0,11613.5,11162.0,11567.0,11293.908,130636633.836
2020-08-13T00:00:00,11567.0,11790.0,11293.0,11789.0,17153.687,202224816.043
2020-08-14T00:00:00,11789.0,11861.0,11659.0,11769.0,9709.139,114266856.891
2020-08-15T00:00:00,11769.0,11981.5,11700.0,11864.0,12811.9,152000381.6
2020-08-16T00:00:00,11864.0,11936.0,11706.5,11914.5,7650.094,91147044.963
2020-08-17T00:00:00,11914.5,12499.5,11790.0,12297.0,25414.338,312520114.386
2020-08-18T00:00:00,12297.0,12395.0,11801.0,11950.0,12196.926,145753265.7
2020-08-19T00:00:00,11950.0,12023.0,11566.0,11759.0,8024.967,94365586.953
2020-08-20T00:00:00,11759.0,11892.5,11680.5,11857.0,3601.627,42704491.339
2020-08-21T00:00:00,11857.0,11881.0,11499.0,11533.5,8544.493,98547910.0155
2020-08-22T00:00:00,11533.5,11684.0,11391.0,11668.5,5657.325,66012496.7625
2020-08-23T00:00:00,11668.5,11722.5,11525.0,11660.0,3499.746,40807038.36
2020-08-24T00:00:00,11660.0,11826.0,11605.0,11766.0,3232.606,38034842.196
2020-08-25T00:00:00,11766.0,11766.0,11125.0,11325.0,10872.415,123130099.875
2020-08-26T00:00:00,11325.0,11541.5,11257.0,11461.0,5071.45,58123888.45
2020-08-27T00:00:00,11461.0,11585.0,11144.0,11329.5,8406.419,95240524.0605
2020-08-28T00:00:00,11329.5,11533.5,11292.0,11522.0,3758.471,43305102.862
2020-08-29T00:00:00,11522.0,11575.0,11426.0,11472.0,2725.431,31266144.432
2020-08-30T00:00:00,11472.0,11719.0,11467.0,11710.0,4005.83,46908269.3
2020-08-31T00:00:00,11710.0,11775.0,11577.0,11661.0,3879.065,45233776.965
2020-09-01T00:00:00,11661.0,12066.0,11537.5,11927.5,6782.99,80904113.225
2020-09-02T00:00:00,11927.5,11955.5,11171.0,11388.5,11040.898,125739266.873
2020-09-03T00:00:00,11388.5,11465.0,9915.0,10145.5,20538.192,208370226.936
2020-09-04T00:00:00,10145.5,10624.5,9883.0,10448.5,11678.746,122025377.581
2020-09-05T00:00:00,10448.5,10566.5,9834.0,10161.0,13833.506,140562254.466
2020-09-06T00:00:00,10161.0,10348.5,10005.5,10255.5,4873.481,49979984.3955
2020-09-07T00:00:00,10255.5,10414.5,9881.0,10378.0,7637.338,79260293.764
2020-09-08T00:00:00,10378.0,10440.5,9838.0,10122.0,10195.145,103195257.69
2020-09-09T00:00:00,10122.0,10337.5,9986.0,10219.5,3991.145,40787506.3275
2020-09-10T00:00:00,10219.5,10485.5,10217.5,10339.0,4844.398,50086230.922
2020-09-11T00:00:00,10339.0,10393.0,10208.5,10387.0,2702.451,28070358.537
2020-09-12T00:00:00,10387.0,10481.0,10276.0,10431.5,2928.044,30543890.986
2020-09-13T00:00:00,10431.5,10572.5,10220.0,10320.0,3897.411,40221281.52
2020-09-14T00:00:00,10320.0,10740.0,10250.0,10662.0,6118.374,65234103.588
2020-09-15T00:00:00,10662.0,10919.5,10610.0,10778.5,6224.041,67085825.9185
2020-09-16T00:00:00,10778.5,11090.5,10665.0,10947.0,6493.321,71082384.987
2020-09-17T00:00:00,10947.0,11035.0,10743.0,10928.0,3974.57,43434100.96
2020-09-18T00:00:00,10928.0,11031.5,10811.5,10917.0,2694.489,29415736.413
2020-09-19T00:00:00,10917.0,11168.0,10884.0,11071.0,2738.979,30323236.509
2020-09-20T00:00:00,11071.0,11071.0,10756.0,10912.0,4036.155,44042523.36
2020-09-21T00:00:00,10912.0,10977.0,10283.5,10408.0,8719.856,90756261.248
2020-09-22T00:00:00,10408.0,10572.0,10361.0,10521.0,5835.411,61394359.131
2020-09-23T00:00:00,10521.0,10524.5,10140.0,10234.0,5400.834,55272135.156
2020-09-24T00:00:00,10234.0,10787.5,10196.5,10722.5,6518.909,69899001.7525
2020-09-25T00:00:00,10722.5,10750.0,10560.0,10684.0,4148.307,44320511.988
2020-09-26T00:00:00,10684.0,10830.0,10650.0,10726.5,2931.763,31447555.8195
2020-09-27T00:00:00,10726.5,10795.5,10600.0,10770.0,2912.515,31367786.55
2020-09-28T00:00:00,10770.0,10951.5,10635.0,10688.0,5147.951,55021300.288
2020-09-29T00:00:00,10688.0,10855.0,10638.0,10834.0,4181.429,45301601.786
2020-09-30T00:00:00,10834.0,10841.0,10670.5,10759.0,3261.582,35091360.738
2020-10-01T00:00:00,10759.0,10909.5,10464.5,10611.0,7921.346,84053402.406
2020-10-02T00:00:00,10611.0,10648.0,10392.0,10566.5,6747.062,71292830.623
2020-10-03T00:00:00,10566.5,10601.0,10502.0,10541.0,1787.623,18843334.043
2020-10-04T00:00:00,10541.0,10681.0,10521.0,10666.0,2534.921,27037467.386
2020-10-05T00:00:00,10666.0,10782.0,10618.0,10779.0,3160.781,34070058.399
2020-10-06T00:00:00,10779.0,10782.0,10531.0,10600.0,5979.297,63380548.2
2020-10-07T00:00:00,10600.0,10668.0,10554.0,10656.5,2586.677,27564923.4505
2020-10-08T00:00:00,10656.5,10945.0,10532.0,10906.0,6515.567,71058773.702
2020-10-09T00:00:00,10906.0,11092.0,10826.0,11051.0,5558.201,61423679.251
2020-10-10T00:00:00,11051.0,11490.0,11049.5,11303.5,9725.902,109936733.257
2020-10-11T00:00:00,11303.5,11447.0,11286.0,11374.0,4320.768,49144415.232
2020-10-12T00:00:00,11374.0,11729.0,11200.0,11545.0,8332.957,96203988.565
2020-10-13T00:00:00,11545.0,11560.0,11323.0,11425.5,6552.266,74862915.183
2020-10-14T00:00:00,11425.5,11549.5,11295.0,11418.5,5161.354,58934920.649
2020-10-15T00:00:00,11418.5,11612.0,11260.0,11491.5,5342.276,61390764.654
2020-10-16T00:00:00,11491.5,11533.5,11203.5,11318.5,5902.894,66811905.739
2020-10-17T00:00:00,11318.5,11411.0,11260.5,11360.0,2602.262,29561696.32
2020-10-18T00:00:00,11360.0,11500.0,11352.0,11492.0,2648.186,30432953.512
2020-10-19T00:00:00,11492.0,11815.5,11406.5,11735.0,5473.798,64235019.53
2020-10-20T00:00:00,11735.0,12058.5,11679.0,11902.0,10000.771,119029176.442
2020-10-21T00:00:00,11902.0,13239.5,11888.5,12820.0,24164.902,309794043.64
2020-10-22T00:00:00,12820.0,13195.5,12701.5,12986.5,13367.243,173593701.2195
2020-10-23T00:00:00,12986.5,13032.0,12743.0,12931.5,7817.111,101086970.8965
2020-10-24T00:00:00,12931.5,13162.0,12881.0,13110.5,7377.216,96718990.368
2020-10-25T00:00:00,13110.5,13360.0,12845.0,13024.5,9016.61,117436836.945
2020-10-26T00:00:00,13024.5,13243.0,12769.0,13050.0,11941.985,155842904.25
2020-10-27T00:00:00,13050.0,13777.0,13044.5,13637.0,14317.594,195249029.378
2020-10-28T00:00:00,13637.0,13858.0,12892.0,13259.5,17806.608,236106718.776
2020-10-29T00:00:00,13259.5,13622.0,12975.0,13437.5,12593.942,169231095.625
2020-10-30T00:00:00,13437.5,13655.0,13114.0,13544.5,15152.912,205238616.584
2020-10-31T00:00:00,13544.5,14120.0,13413.5,13782.0,16992.382,234189008.724
2020-11-01T00:00:00,13782.0,13875.0,13611.0,13750.0,9526.835,130993981.25
2020-11-02T00:00:00,13750.0,13818.5,13207.0,13545.5,12356.066,167369092.003
2020-11-03T00:00:00,13545.5,14058.5,13280.5,14012.0,15420.407,216070742.884
2020-11-04T00:00:00,14012.0,14249.0,13531.0,14130.0,17386.484,245671018.92
2020-11-05T00:00:00,14130.0,15758.0,14100.5,15594.0,34017.398,530467304.412
2020-11-06T00:00:00,15594.0,15976.0,15201.5,15573.0,25666.777,399708718.221
2020-11-07T00:00:00,15573.0,15757.5,14359.5,14815.5,27256.353,403816497.8715
2020-11-08T00:00:00,14815.5,15650.0,14724.0,15481.5,16000.216,247707344.004
2020-11-09T00:00:00,15481.5,15848.0,14825.0,15325.5,26436.041,405145546.3455
2020-11-10T00:00:00,15325.5,15476.0,15091.5,15296.5,15435.416,236107840.844
2020-11-11T00:00:00,15296.5,15989.0,15276.5,15687.5,21886.503,343344515.8125
2020-11-12T00:00:00,15687.5,16340.0,15453.5,16285.0,29364.976,478208634.16
2020-11-13T00:00:00,16285.0,16464.5,15961.0,16318.5,18174.039,296573055.4215
2020-11-14T00:00:00,16318.5,16319.5,15711.5,16060.0,14387.136,231057404.16
2020-11-15T00:00:00,16060.0,16149.5,15769.0,15939.5,9541.401,152085161.2395
2020-11-16T00:00:00,15939.5,16872.0,15866.0,16702.5,22457.975,375104327.4375
2020-11-17T00:00:00,16702.5,17893.0,16565.5,17663.5,35994.588,635790405.138
2020-11-18T00:00:00,17663.5,18504.5,17247.0,17792.0,50447.013,897553255.296
2020-11-19T00:00:00,17792.0,18195.0,17355.0,17802.5,36719.263,653694679.5575
2020-11-20T00:00:00,17802.5,18825.0,17763.0,18663.0,25420.264,474418387.032
2020-11-21T00:00:00,18663.0,18981.5,18329.5,18713.0,20933.033,391719846.529
2020-11-22T00:00:00,18713.0,18775.0,17667.0,18421.5,29591.427,545118472.4805
2020-11-23T00:00:00,18421.5,18804.0,18045.0,18359.5,27115.046,497818687.037
2020-11-24T00:00:00,18359.5,19400.5,18050.0,19160.0,37680.589,721960085.24
2020-11-25T00:00:00,19160.0,19531.0,18515.5,18737.5,29927.407,560764788.6625
2020-11-26T00:00:00,18737.5,18923.0,16202.0,17154.0,60202.813,1032719054.202
2020-11-27T00:00:00,17154.0,17455.0,16452.0,17132.0,21035.469,360379654.908
2020-11-28T00:00:00,17132.0,17860.0,16867.0,17716.0,12975.321,229870786.836
2020-11-29T00:00:00,17716.0,18324.5,17519.5,18179.0,13604.773,247321168.367
2020-11-30T00:00:00,18179.0,19930.5,18179.0,19712.0,29581.616,583112814.592
2020-12-01T00:00:00,19712.0,19948.0,18090.5,18770.5,51416.08,965105529.64
2020-12-02T00:00:00,18770.5,19344.0,18332.0,19217.5,27341.028,525426205.59
2020-12-03T00:00:00,19217.5,19620.0,18876.0,19435.0,15338.691,298107459.585
2020-12-04T00:00:00,19435.0,19527.0,18576.5,18667.5,14978.144,279604503.12
2020-12-05T00:00:00,18667.5,19183.0,18512.0,19143.5,7396.183,141588829.2605
2020-12-06T00:00:00,19143.5,19428.5,18866.0,19366.0,9171.971,177624390.386
2020-12-07T00:00:00,19366.0,19431.0,18921.0,19176.5,8927.836,171204647.054
2020-12-08T00:00:00,19176.5,19306.0,18179.0,18322.0,16000.483,293160849.526
2020-12-09T00:00:00,18322.0,18632.0,17649.5,18540.0,23021.489,426818406.06
2020-12-10T00:00:00,18540.0,18542.0,17917.0,18240.0,18337.86,334482566.4
2020-12-11T00:00:00,18240.0,18280.0,17567.0,18026.0,22499.037,405567640.962
2020-12-12T00:00:00,18026.0,18940.0,18024.0,18779.5,11012.924,206817206.258
2020-12-13T00:00:00,18779.5,19422.5,18700.5,19177.0,13850.227,265605803.179
2020-12-14T00:00:00,19177.0,19348.0,19017.5,19276.0,9096.049,175335440.524
2020-12-15T00:00:00,19276.0,19585.5,19057.5,19414.0,18348.06,356209236.84
2020-12-16T00:00:00,19414.0,21599.5,19277.5,21364.0,33384.392,713224150.688
2020-12-17T00:00:00,21364.0,23893.0,21256.0,22799.5,56735.977,1293551907.6115
2020-12-18T00:00:00,22799.5,23309.0,22367.5,23117.0,20303.727,469361257.059
2020-12-19T00:00:00,23117.0,24278.0,22765.5,23848.5,26317.361,627629583.8085
2020-12-20T00:00:00,23848.5,24344.0,23084.5,23468.5,25629.689,601490356.2965
2020-12-21T00:00:00,23468.5,24124.5,21959.0,22730.5,39471.713,897211772.3465
2020-12-22T00:00:00,22730.5,23849.0,22379.0,23837.0,22546.731,537446426.847
2020-12-23T00:00:00,23837.0,24192.0,22606.0,23230.5,34953.921,811997061.7905
2020-12-24T00:00:00,23230.5,23778.0,22702.5,23724.5,17130.56,406413970.72
2020-12-25T00:00:00,23724.5,24809.0,23460.0,24713.5,22269.859,550366160.3965
2020-12-26T00:00:00,24713.5,26919.0,24521.0,26522.0,24767.886,656893872.492
2020-12-27T00:00:00,26522.0,28468.0,25865.0,26266.5,40152.156,1054656605.574
2020-12-28T00:00:00,26266.5,27514.0,26101.0,27087.5,18397.601,498345017.0875
2020-12-29T00:00:00,27087.5,27427.5,25930.0,27401.0,20596.189,564356174.789
2020-12-30T00:00:00,27401.0,29034.0,27397.0,28907.0,27187.184,785899927.888
2020-12-31T00:00:00,28907.0,29357.0,27841.5,28921.5,26970.351,780023006.4465
2021-01-01T00:00:00,28921.5,29673.5,28654.0,29325.0,19234.412,564049131.9
2021-01-02T00:00:00,29325.0,33450.0,28967.5,32230.0,47478.703,1530238597.69
2021-01-03T00:00:00,32230.0,34820.0,32016.5,32963.0,46033.177,1517391613.451
2021-01-04T00:00:00,32963.0,33616.5,27923.0,32024.0,55935.783,1791287514.792
2021-01-05T00:00:00,32024.0,34496.5,29905.5,34019.5,39382.593,1339776122.5635
2021-01-06T00:00:00,34019.5,37027.5,33364.5,36775.5,35442.508,1303415952.954
2021-01-07T00:00:00,36775.5,40560.5,36301.0,39513.0,42640.062,1684836769.806
2021-01-08T00:00:00,39513.0,42100.0,36524.5,40641.5,42481.307,1726504038.4405
2021-01-09T00:00:00,40641.5,41475.5,38726.5,40074.5,24237.91,971322124.295
2021-01-10T00:00:00,40074.5,41363.5,35333.5,38169.5,38921.917,1485630110.9315
2021-01-11T00:00:00,38169.5,38278.0,30427.0,35377.5,102480.125,3625490622.1875
2021-01-12T00:00:00,35377.5,36672.0,32620.0,34079.0,41680.581,1420432519.899
2021-01-13T00:00:00,34079.0,37854.0,32453.5,37417.5,28523.867,1067291793.4725
2021-01-14T00:00:00,37417.5,40076.0,36739.0,39167.5,26054.385,1020485124.4875
2021-01-15T00:00:00,39167.5,39763.0,34512.5,36716.5,29517.886,1083793461.319
2021-01-16T00:00:00,36716.5,37992.5,35380.0,35995.5,22611.161,813900045.7755
2021-01-17T00:00:00,35995.5,36841.5,33847.5,35871.5,25196.683,903842814.2345
2021-01-18T00:00:00,35871.5,37489.0,34802.0,36662.0,17624.22,646139153.64
2021-01-19T00:00:00,36662.0,37920.0,35857.0,35891.5,14428.404,517857062.166
2021-01-20T00:00:00,35891.5,36418.0,33370.0,35474.0,22964.047,814626603.278
2021-01-21T00:00:00,35474.0,35576.5,30130.0,30911.5,46278.641,1430542211.2715
2021-01-22T00:00:00,30911.5,33777.0,28913.5,32969.5,32191.36,1061333043.52
2021-01-23T00:00:00,32969.5,33445.0,31395.0,32099.5,18594.629,596878293.5855
2021-01-24T00:00:00,32099.5,33065.0,30939.5,32224.5,18424.263,593712663.0435
2021-01-25T00:00:00,32224.5,34820.0,31949.0,32284.5,25401.502,820074791.319
2021-01-26T00:00:00,32284.5,32895.0,30841.0,32471.0,29124.146,945690144.766
2021-01-27T00:00:00,32471.0,32529.0,29273.0,30375.0,43556.661,1323033577.875
2021-01-28T00:00:00,30375.0,33733.0,29846.5,33359.0,33807.181,1127773750.979
2021-01-29T00:00:00,33359.0,38632.0,32012.0,34222.0,84262.848,2883643184.256
2021-01-30T00:00:00,34222.0,34911.5,32826.5,34307.5,27075.192,928882149.54
2021-01-31T00:00:00,34307.5,34379.5,32232.5,33128.0,24735.947,819452452.216
2021-02-01T00:00:00,33128.0,34680.5,32344.5,33556.0,22624.341,759182386.596
2021-02-02T00:00:00,33556.0,36023.5,33461.5,35506.5,20788.251,738118034.1315
2021-02-03T00:00:00,35506.5,37641.0,35420.0,37602.5,21463.855,807094607.6375
2021-02-04T00:00:00,37602.5,38779.5,36233.0,36986.0,26939.253,996375211.458
2021-02-05T00:00:00,36986.0,38356.0,36615.0,38288.0,18683.878,715368320.864
2021-02-06T00:00:00,38288.0,40950.0,38224.5,39319.0,27991.086,1100581510.434
2021-02-07T00:00:00,39319.0,39727.0,37439.5,38825.5,32909.977,1277746312.0135
2021-02-08T00:00:00,38825.5,46990.0,38061.0,46400.0,58649.466,2721335222.4
2021-02-09T00:00:00,46400.0,48223.0,45056.5,46448.0,40163.61,1865519357.28
2021-02-10T00:00:00,46448.0,47444.0,43800.0,44826.5,33018.653,1480110648.7045
2021-02-11T00:00:00,44826.5,48758.0,44042.5,48018.0,29173.29,1400843039.22
2021-02-12T00:00:00,48018.0,49179.5,46174.5,47369.0,22662.268,1073488972.892
2021-02-13T00:00:00,47320.0,48206.5,46300.0,47199.5,15857.285,748455923.3575
2021-02-14T00:00:00,47191.5,49834.0,47100.0,48690.5,19052.736,927687242.208
2021-02-15T00:00:00,48689.5,49103.0,45712.5,47962.5,20755.226,995472527.025
2021-02-16T00:00:00,47962.5,50844.5,47140.5,49174.0,26559.719,1306047622.106
2021-02-17T00:00:00,49174.0,52690.0,49014.5,52180.5,23771.016,1240383500.388
2021-02-18T00:00:00,52180.5,52589.5,51043.5,51570.0,13409.398,691522654.86
2021-02-19T00:00:00,51570.0,56550.0,50832.5,55933.0,26876.36,1503275443.88
2021-02-20T00:00:00,55933.0,57667.0,54077.0,55890.5,23163.274,1294606965.497
2021-02-21T00:00:00,55890.5,58399.0,55539.5,57459.0,17434.821,1001787379.839
2021-02-22T00:00:00,57459.0,57556.0,48000.0,54041.0,45904.102,2480703576.182
2021-02-23T00:00:00,54041.0,54125.0,44949.0,48882.5,67266.97,3288177661.025
2021-02-24T00:00:00,48882.5,51382.0,47010.0,49729.5,28474.937,1416044379.5415
2021-02-25T00:00:00,49729.5,52037.0,46750.0,47133.0,30912.231,1456986183.723
2021-02-26T00:00:00,47133.0,48423.0,44150.0,46323.5,37298.301,1727787846.3735
2021-02-27T00:00:00,46323.5,48373.5,45000.0,46137.0,19896.527,917966066.199
2021-02-28T00:00:00,46137.0,46666.0,43080.0,45156.0,32113.086,1450098511.416
2021-03-01T00:00:00,45156.0,49775.0,44983.0,49603.0,26862.151,1332443276.053
2021-03-02T00:00:00,49603.0,50206.0,47095.0,48466.5,25106.4,1216819335.6
2021-03-03T00:00:00,48466.5,52622.0,48150.5,50384.0,26547.369,1337562639.696
2021-03-04T00:00:00,50384.0,51800.0,47544.5,48396.0,30651.757,1483422431.772
2021-03-05T00:00:00,48396.0,49463.0,46411.0,48774.5,27508.748,1341725429.326
2021-03-06T00:00:00,48774.5,49177.0,47170.0,48874.0,17433.68,852053676.32
2021-03-07T00:00:00,48874.0,51465.5,48874.0,50979.5,21735.264,1108052891.088
2021-03-08T00:00:00,50979.5,52370.0,49385.0,52340.0,23722.08,1241613667.2
2021-03-09T00:00:00,52340.0,54933.0,51856.5,54924.5,23186.956,1273531964.822
2021-03-10T00:00:00,54924.5,57425.0,53160.0,55931.0,37536.77,2099469082.87
2021-03-11T00:00:00,55931.0,58188.0,54455.0,57810.0,31088.729,1797239423.49
2021-03-12T00:00:00,57810.0,58100.0,55157.0,57238.0,25891.973,1482004750.574
2021-03-13T00:00:00,57238.0,61939.5,56157.5,61310.5,26187.741,1605583494.5805
2021-03-14T00:00:00,61310.5,61775.5,59055.0,59068.0,19959.836,1178987592.848
2021-03-15T00:00:00,59068.0,60704.0,54707.5,55620.0,35298.292,1963291001.04
2021-03-16T00:00:00,55620.0,56938.0,53376.0,56938.0,27423.878,1561460765.564
2021-03-17T00:00:00,56938.0,58940.0,54209.0,58883.0,30476.67,1794557759.61
2021-03-18T00:00:00,58883.0,60206.0,57112.0,57686.0,27260.283,1572536685.138
2021-03-19T00:00:00,57686.0,59477.0,56366.0,58120.5,22586.044,1312712170.302
